Time (s),Voltage (V)
4.445637500008967e-05,1.475236
4.4456500000089674e-05,1.475236
4.4456625000089676e-05,1.518625
4.445675000008968e-05,1.518625
4.445687500008968e-05,1.518625
4.445700000008968e-05,1.562014
4.4457125000089684e-05,1.562014
4.4457250000089686e-05,1.605403
4.445737500008969e-05,1.605403
4.445750000008969e-05,1.605403
4.445762500008969e-05,1.648793
4.4457750000089694e-05,1.648793
4.4457875000089696e-05,1.692182
4.44580000000897e-05,1.692182
4.44581250000897e-05,1.735571
4.44582500000897e-05,1.735571
4.4458375000089704e-05,1.735571
4.4458500000089706e-05,1.778961
4.445862500008971e-05,1.778961
4.445875000008971e-05,1.82235
4.445887500008971e-05,1.82235
4.445900000008971e-05,1.82235
4.4459125000089715e-05,1.82235
4.445925000008972e-05,1.82235
4.445937500008972e-05,1.865739
4.445950000008972e-05,1.865739
4.445962500008972e-05,1.865739
4.4459750000089725e-05,1.909128
4.445987500008973e-05,1.909128
4.446000000008973e-05,1.909128
4.446012500008973e-05,1.952518
4.446025000008973e-05,1.952518
4.4460375000089735e-05,1.952518
4.446050000008974e-05,1.952518
4.446062500008974e-05,1.995907
4.446075000008974e-05,1.995907
4.446087500008974e-05,1.995907
4.4461000000089745e-05,2.039296
4.446112500008975e-05,2.039296
4.446125000008975e-05,2.039296
4.446137500008975e-05,2.082685
4.446150000008975e-05,2.082685
4.4461625000089755e-05,2.082685
4.446175000008976e-05,2.126075
4.446187500008976e-05,2.126075
4.446200000008976e-05,2.126075
4.446212500008976e-05,2.169464
4.4462250000089765e-05,2.169464
4.4462375000089767e-05,2.169464
4.446250000008977e-05,2.212853
4.446262500008977e-05,2.212853
4.446275000008977e-05,2.212853
4.4462875000089774e-05,2.212853
4.4463000000089776e-05,2.212853
4.446312500008978e-05,2.256243
4.446325000008978e-05,2.256243
4.446337500008978e-05,2.256243
4.4463500000089784e-05,2.256243
4.4463625000089786e-05,2.256243
4.446375000008979e-05,2.256243
4.446387500008979e-05,2.299632
4.446400000008979e-05,2.299632
4.4464125000089794e-05,2.299632
4.4464250000089796e-05,2.299632
4.44643750000898e-05,2.343021
4.44645000000898e-05,2.343021
4.44646250000898e-05,2.343021
4.4464750000089804e-05,2.343021
4.4464875000089806e-05,2.38641
4.446500000008981e-05,2.38641
4.446512500008981e-05,2.38641
4.446525000008981e-05,2.38641
4.4465375000089814e-05,2.4298
4.4465500000089816e-05,2.4298
4.446562500008982e-05,2.4298
4.446575000008982e-05,2.4298
4.446587500008982e-05,2.4298
4.4466000000089824e-05,2.4298
4.4466125000089826e-05,2.4298
4.446625000008983e-05,2.473189
4.446637500008983e-05,2.473189
4.446650000008983e-05,2.473189
4.4466625000089833e-05,2.473189
4.4466750000089835e-05,2.473189
4.446687500008984e-05,2.473189
4.446700000008984e-05,2.473189
4.446712500008984e-05,2.473189
4.446725000008984e-05,2.473189
4.4467375000089845e-05,2.516578
4.446750000008985e-05,2.516578
4.446762500008985e-05,2.516578
4.446775000008985e-05,2.516578
4.446787500008985e-05,2.516578
4.4468000000089855e-05,2.516578
4.446812500008986e-05,2.559968
4.446825000008986e-05,2.559968
4.446837500008986e-05,2.559968
4.446850000008986e-05,2.559968
4.4468625000089865e-05,2.559968
4.446875000008987e-05,2.559968
4.446887500008987e-05,2.559968
4.446900000008987e-05,2.559968
4.446912500008987e-05,2.559968
4.4469250000089875e-05,2.559968
4.446937500008988e-05,2.559968
4.446950000008988e-05,2.559968
4.446962500008988e-05,2.559968
4.446975000008988e-05,2.559968
4.4469875000089885e-05,2.559968
4.4470000000089887e-05,2.559968
4.447012500008989e-05,2.559968
4.447025000008989e-05,2.559968
4.447037500008989e-05,2.559968
4.4470500000089894e-05,2.603357
4.4470625000089896e-05,2.603357
4.44707500000899e-05,2.603357
4.44708750000899e-05,2.603357
4.44710000000899e-05,2.603357
4.4471125000089904e-05,2.603357
4.4471250000089906e-05,2.603357
4.447137500008991e-05,2.603357
4.447150000008991e-05,2.603357
4.447162500008991e-05,2.603357
4.4471750000089914e-05,2.603357
4.4471875000089916e-05,2.603357
4.447200000008992e-05,2.603357
4.447212500008992e-05,2.603357
4.447225000008992e-05,2.603357
4.4472375000089924e-05,2.603357
4.4472500000089926e-05,2.603357
4.447262500008993e-05,2.603357
4.447275000008993e-05,2.603357
4.447287500008993e-05,2.603357
4.4473000000089934e-05,2.603357
4.4473125000089936e-05,2.603357
4.447325000008994e-05,2.603357
4.447337500008994e-05,2.603357
4.447350000008994e-05,2.603357
4.4473625000089944e-05,2.603357
4.4473750000089946e-05,2.603357
4.447387500008995e-05,2.603357
4.447400000008995e-05,2.603357
4.447412500008995e-05,2.603357
4.4474250000089953e-05,2.603357
4.4474375000089955e-05,2.603357
4.447450000008996e-05,2.603357
4.447462500008996e-05,2.603357
4.447475000008996e-05,2.603357
4.447487500008996e-05,2.603357
4.4475000000089965e-05,2.603357
4.447512500008997e-05,2.603357
4.447525000008997e-05,2.603357
4.447537500008997e-05,2.603357
4.447550000008997e-05,2.603357
4.4475625000089975e-05,2.603357
4.447575000008998e-05,2.603357
4.447587500008998e-05,2.603357
4.447600000008998e-05,2.603357
4.447612500008998e-05,2.603357
4.4476250000089985e-05,2.603357
4.447637500008999e-05,2.559968
4.447650000008999e-05,2.559968
4.447662500008999e-05,2.559968
4.447675000008999e-05,2.559968
4.4476875000089995e-05,2.559968
4.447700000009e-05,2.559968
4.447712500009e-05,2.559968
4.447725000009e-05,2.559968
4.447737500009e-05,2.559968
4.4477500000090005e-05,2.559968
4.447762500009001e-05,2.516578
4.447775000009001e-05,2.516578
4.447787500009001e-05,2.516578
4.447800000009001e-05,2.516578
4.4478125000090015e-05,2.473189
4.4478250000090016e-05,2.473189
4.447837500009002e-05,2.473189
4.447850000009002e-05,2.473189
4.447862500009002e-05,2.473189
4.4478750000090024e-05,2.4298
4.4478875000090026e-05,2.4298
4.447900000009003e-05,2.4298
4.447912500009003e-05,2.4298
4.447925000009003e-05,2.4298
4.4479375000090034e-05,2.4298
4.4479500000090036e-05,2.4298
4.447962500009004e-05,2.4298
4.447975000009004e-05,2.38641
4.447987500009004e-05,2.38641
4.4480000000090044e-05,2.38641
4.4480125000090046e-05,2.343021
4.448025000009005e-05,2.38641
4.448037500009005e-05,2.343021
4.448050000009005e-05,2.343021
4.4480625000090054e-05,2.343021
4.4480750000090056e-05,2.343021
4.448087500009006e-05,2.299632
4.448100000009006e-05,2.299632
4.448112500009006e-05,2.299632
4.4481250000090064e-05,2.299632
4.4481375000090066e-05,2.256243
4.448150000009007e-05,2.256243
4.448162500009007e-05,2.256243
4.448175000009007e-05,2.256243
4.4481875000090074e-05,2.256243
4.4482000000090076e-05,2.212853
4.448212500009008e-05,2.212853
4.448225000009008e-05,2.212853
4.448237500009008e-05,2.212853
4.4482500000090083e-05,2.169464
4.4482625000090085e-05,2.169464
4.448275000009009e-05,2.169464
4.448287500009009e-05,2.126075
4.448300000009009e-05,2.126075
4.448312500009009e-05,2.126075
4.4483250000090095e-05,2.082685
4.44833750000901e-05,2.082685
4.44835000000901e-05,2.039296
4.44836250000901e-05,2.039296
4.44837500000901e-05,2.039296
4.4483875000090105e-05,1.995907
4.448400000009011e-05,1.995907
4.448412500009011e-05,1.995907
4.448425000009011e-05,1.952518
4.448437500009011e-05,1.952518
4.4484500000090115e-05,1.952518
4.448462500009012e-05,1.952518
4.448475000009012e-05,1.909128
4.448487500009012e-05,1.909128
4.448500000009012e-05,1.909128
4.4485125000090125e-05,1.909128
4.448525000009013e-05,1.909128
4.448537500009013e-05,1.909128
4.448550000009013e-05,1.865739
4.448562500009013e-05,1.865739
4.4485750000090135e-05,1.865739
4.4485875000090137e-05,1.865739
4.448600000009014e-05,1.82235
4.448612500009014e-05,1.82235
4.448625000009014e-05,1.778961
4.4486375000090144e-05,1.778961
4.4486500000090146e-05,1.778961
4.448662500009015e-05,1.778961
4.448675000009015e-05,1.735571
4.448687500009015e-05,1.735571
4.4487000000090154e-05,1.735571
4.4487125000090156e-05,1.735571
4.448725000009016e-05,1.692182
4.448737500009016e-05,1.692182
4.448750000009016e-05,1.648793
4.4487625000090164e-05,1.648793
4.4487750000090166e-05,1.648793
4.448787500009017e-05,1.605403
4.448800000009017e-05,1.562014
4.448812500009017e-05,1.562014
4.4488250000090174e-05,1.562014
4.4488375000090176e-05,1.518625
4.448850000009018e-05,1.518625
4.448862500009018e-05,1.518625
4.448875000009018e-05,1.475236
4.4488875000090184e-05,1.475236
4.4489000000090186e-05,1.431846
4.448912500009019e-05,1.431846
4.448925000009019e-05,1.388457
4.448937500009019e-05,1.388457
4.4489500000090194e-05,1.388457
4.4489625000090196e-05,1.345068
4.44897500000902e-05,1.345068
4.44898750000902e-05,1.301679
4.44900000000902e-05,1.301679
4.4490125000090203e-05,1.301679
4.4490250000090205e-05,1.258289
4.449037500009021e-05,1.258289
4.449050000009021e-05,1.2149
4.449062500009021e-05,1.2149
4.449075000009021e-05,1.171511
4.4490875000090215e-05,1.171511
4.449100000009022e-05,1.128121
4.449112500009022e-05,1.128121
4.449125000009022e-05,1.084732
4.449137500009022e-05,1.084732
4.4491500000090225e-05,1.041343
4.449162500009023e-05,1.041343
4.449175000009023e-05,0.9979535
4.449187500009023e-05,0.9979535
4.449200000009023e-05,0.9979535
4.4492125000090235e-05,0.9545642
4.449225000009024e-05,0.9545642
4.449237500009024e-05,0.911175
4.449250000009024e-05,0.911175
4.449262500009024e-05,0.8677857
4.4492750000090245e-05,0.8677857
4.449287500009025e-05,0.8243964
4.449300000009025e-05,0.8243964
4.449312500009025e-05,0.8243964
4.449325000009025e-05,0.7810071
4.4493375000090255e-05,0.7810071
4.4493500000090257e-05,0.7376178
4.449362500009026e-05,0.7376178
4.449375000009026e-05,0.6942285
4.449387500009026e-05,0.6942285
4.4494000000090264e-05,0.6508393
4.4494125000090266e-05,0.6074499
4.449425000009027e-05,0.6074499
4.449437500009027e-05,0.5640607
4.449450000009027e-05,0.5206714
4.4494625000090274e-05,0.5206714
4.4494750000090276e-05,0.4772821
4.449487500009028e-05,0.4772821
4.449500000009028e-05,0.4772821
4.449512500009028e-05,0.4338928
4.4495250000090284e-05,0.3905036
4.4495375000090286e-05,0.3905036
4.449550000009029e-05,0.3471143
4.449562500009029e-05,0.3471143
4.449575000009029e-05,0.303725
4.4495875000090294e-05,0.303725
4.4496000000090296e-05,0.2603357
4.44961250000903e-05,0.2169464
4.44962500000903e-05,0.2169464
4.44963750000903e-05,0.2169464
4.4496500000090304e-05,0.1735571
4.4496625000090306e-05,0.1301678
4.449675000009031e-05,0.1301678
4.449687500009031e-05,0.08677857
4.449700000009031e-05,0.08677857
4.4497125000090314e-05,0.04338928
4.4497250000090316e-05,0.04338928
4.449737500009032e-05,0.0
4.449750000009032e-05,0.0
4.449762500009032e-05,-0.04338928
4.4497750000090324e-05,-0.04338928
4.4497875000090325e-05,-0.08677857
4.449800000009033e-05,-0.08677857
4.449812500009033e-05,-0.1301678
4.449825000009033e-05,-0.1301678
4.449837500009033e-05,-0.1735571
4.4498500000090335e-05,-0.1735571
4.449862500009034e-05,-0.2169464
4.449875000009034e-05,-0.2169464
4.449887500009034e-05,-0.2603357
4.449900000009034e-05,-0.2603357
4.4499125000090345e-05,-0.303725
4.449925000009035e-05,-0.303725
4.449937500009035e-05,-0.3471143
4.449950000009035e-05,-0.3471143
4.449962500009035e-05,-0.3905036
4.4499750000090355e-05,-0.3905036
4.449987500009036e-05,-0.4338928
4.450000000009036e-05,-0.4772821
4.450012500009036e-05,-0.4772821
4.450025000009036e-05,-0.5206714
4.4500375000090365e-05,-0.5206714
4.450050000009037e-05,-0.5640607
4.450062500009037e-05,-0.5640607
4.450075000009037e-05,-0.5640607
4.450087500009037e-05,-0.6074499
4.4501000000090375e-05,-0.6508393
4.450112500009038e-05,-0.6508393
4.450125000009038e-05,-0.6942285
4.450137500009038e-05,-0.6942285
4.450150000009038e-05,-0.7376178
4.4501625000090385e-05,-0.7376178
4.4501750000090386e-05,-0.7810071
4.450187500009039e-05,-0.7810071
4.450200000009039e-05,-0.8243964
4.450212500009039e-05,-0.8243964
4.4502250000090394e-05,-0.8677857
4.4502375000090396e-05,-0.8677857
4.45025000000904e-05,-0.8677857
4.45026250000904e-05,-0.911175
4.45027500000904e-05,-0.911175
4.4502875000090404e-05,-0.9545642
4.4503000000090406e-05,-0.9545642
4.450312500009041e-05,-0.9979535
4.450325000009041e-05,-1.041343
4.450337500009041e-05,-1.041343
4.4503500000090414e-05,-1.041343
4.4503625000090416e-05,-1.084732
4.450375000009042e-05,-1.084732
4.450387500009042e-05,-1.128121
4.450400000009042e-05,-1.128121
4.4504125000090424e-05,-1.171511
4.4504250000090426e-05,-1.171511
4.450437500009043e-05,-1.2149
4.450450000009043e-05,-1.2149
4.450462500009043e-05,-1.258289
4.4504750000090434e-05,-1.258289
4.4504875000090436e-05,-1.301679
4.450500000009044e-05,-1.301679
4.450512500009044e-05,-1.345068
4.450525000009044e-05,-1.345068
4.4505375000090444e-05,-1.388457
4.4505500000090446e-05,-1.388457
4.450562500009045e-05,-1.431846
4.450575000009045e-05,-1.431846
4.450587500009045e-05,-1.431846
4.4506000000090453e-05,-1.475236
4.4506125000090455e-05,-1.475236
4.450625000009046e-05,-1.518625
4.450637500009046e-05,-1.518625
4.450650000009046e-05,-1.562014
4.450662500009046e-05,-1.562014
4.4506750000090465e-05,-1.605403
4.450687500009047e-05,-1.605403
4.450700000009047e-05,-1.648793
4.450712500009047e-05,-1.648793
4.450725000009047e-05,-1.692182
4.4507375000090475e-05,-1.692182
4.450750000009048e-05,-1.692182
4.450762500009048e-05,-1.735571
4.450775000009048e-05,-1.735571
4.450787500009048e-05,-1.735571
4.4508000000090485e-05,-1.735571
4.450812500009049e-05,-1.778961
4.450825000009049e-05,-1.778961
4.450837500009049e-05,-1.82235
4.450850000009049e-05,-1.82235
4.4508625000090495e-05,-1.82235
4.45087500000905e-05,-1.865739
4.45088750000905e-05,-1.865739
4.45090000000905e-05,-1.909128
4.45091250000905e-05,-1.909128
4.4509250000090505e-05,-1.909128
4.4509375000090507e-05,-1.952518
4.450950000009051e-05,-1.952518
4.450962500009051e-05,-1.952518
4.450975000009051e-05,-1.995907
4.4509875000090514e-05,-1.995907
4.4510000000090516e-05,-1.995907
4.451012500009052e-05,-2.039296
4.451025000009052e-05,-2.039296
4.451037500009052e-05,-2.039296
4.4510500000090524e-05,-2.082685
4.4510625000090526e-05,-2.082685
4.451075000009053e-05,-2.082685
4.451087500009053e-05,-2.082685
4.451100000009053e-05,-2.126075
4.4511125000090534e-05,-2.126075
4.4511250000090536e-05,-2.126075
4.451137500009054e-05,-2.126075
4.451150000009054e-05,-2.126075
4.451162500009054e-05,-2.169464
4.4511750000090544e-05,-2.169464
4.4511875000090546e-05,-2.169464
4.451200000009055e-05,-2.169464
4.451212500009055e-05,-2.212853
4.451225000009055e-05,-2.212853
4.4512375000090554e-05,-2.212853
4.4512500000090556e-05,-2.256243
4.451262500009056e-05,-2.256243
4.451275000009056e-05,-2.256243
4.451287500009056e-05,-2.256243
4.4513000000090564e-05,-2.256243
4.4513125000090566e-05,-2.299632
4.451325000009057e-05,-2.299632
4.451337500009057e-05,-2.299632
4.451350000009057e-05,-2.299632
4.4513625000090573e-05,-2.299632
4.4513750000090575e-05,-2.299632
4.451387500009058e-05,-2.343021
4.451400000009058e-05,-2.343021
4.451412500009058e-05,-2.343021
4.451425000009058e-05,-2.343021
4.4514375000090585e-05,-2.343021
4.451450000009059e-05,-2.343021
4.451462500009059e-05,-2.343021
4.451475000009059e-05,-2.38641
4.451487500009059e-05,-2.38641
4.4515000000090595e-05,-2.38641
4.45151250000906e-05,-2.4298
4.45152500000906e-05,-2.4298
4.45153750000906e-05,-2.4298
4.45155000000906e-05,-2.4298
4.4515625000090605e-05,-2.4298
4.451575000009061e-05,-2.4298
4.451587500009061e-05,-2.4298
4.451600000009061e-05,-2.4298
4.451612500009061e-05,-2.4298
4.4516250000090615e-05,-2.4298
4.451637500009062e-05,-2.4298
4.451650000009062e-05,-2.4298
4.451662500009062e-05,-2.473189
4.451675000009062e-05,-2.473189
4.4516875000090625e-05,-2.473189
4.4517000000090627e-05,-2.473189
4.451712500009063e-05,-2.473189
4.451725000009063e-05,-2.473189
4.451737500009063e-05,-2.473189
4.4517500000090634e-05,-2.473189
4.4517625000090636e-05,-2.516578
4.451775000009064e-05,-2.516578
4.451787500009064e-05,-2.516578
4.451800000009064e-05,-2.516578
4.4518125000090644e-05,-2.516578
4.4518250000090646e-05,-2.516578
4.451837500009065e-05,-2.516578
4.451850000009065e-05,-2.516578
4.451862500009065e-05,-2.516578
4.4518750000090654e-05,-2.516578
4.4518875000090656e-05,-2.516578
4.451900000009066e-05,-2.516578
4.451912500009066e-05,-2.516578
4.451925000009066e-05,-2.516578
4.4519375000090664e-05,-2.516578
4.4519500000090666e-05,-2.516578
4.451962500009067e-05,-2.516578
4.451975000009067e-05,-2.516578
4.451987500009067e-05,-2.516578
4.4520000000090674e-05,-2.516578
4.4520125000090676e-05,-2.516578
4.452025000009068e-05,-2.516578
4.452037500009068e-05,-2.516578
4.452050000009068e-05,-2.516578
4.4520625000090684e-05,-2.516578
4.4520750000090686e-05,-2.516578
4.452087500009069e-05,-2.516578
4.452100000009069e-05,-2.516578
4.452112500009069e-05,-2.516578
4.4521250000090694e-05,-2.516578
4.4521375000090695e-05,-2.516578
4.45215000000907e-05,-2.516578
4.45216250000907e-05,-2.516578
4.45217500000907e-05,-2.516578
4.45218750000907e-05,-2.516578
4.4522000000090705e-05,-2.516578
4.452212500009071e-05,-2.516578
4.452225000009071e-05,-2.516578
4.452237500009071e-05,-2.516578
4.452250000009071e-05,-2.516578
4.4522625000090715e-05,-2.516578
4.452275000009072e-05,-2.516578
4.452287500009072e-05,-2.516578
4.452300000009072e-05,-2.516578
4.452312500009072e-05,-2.516578
4.4523250000090725e-05,-2.516578
4.452337500009073e-05,-2.559968
4.452350000009073e-05,-2.516578
4.452362500009073e-05,-2.516578
4.452375000009073e-05,-2.516578
4.4523875000090735e-05,-2.559968
4.452400000009074e-05,-2.559968
4.452412500009074e-05,-2.516578
4.452425000009074e-05,-2.516578
4.452437500009074e-05,-2.516578
4.4524500000090745e-05,-2.516578
4.452462500009075e-05,-2.516578
4.452475000009075e-05,-2.516578
4.452487500009075e-05,-2.516578
4.452500000009075e-05,-2.516578
4.4525125000090755e-05,-2.516578
4.4525250000090756e-05,-2.516578
4.452537500009076e-05,-2.516578
4.452550000009076e-05,-2.516578
4.452562500009076e-05,-2.473189
4.4525750000090764e-05,-2.473189
4.4525875000090766e-05,-2.473189
4.452600000009077e-05,-2.473189
4.452612500009077e-05,-2.473189
4.452625000009077e-05,-2.473189
4.4526375000090774e-05,-2.473189
4.4526500000090776e-05,-2.473189
4.452662500009078e-05,-2.473189
4.452675000009078e-05,-2.473189
4.452687500009078e-05,-2.473189
4.4527000000090784e-05,-2.4298
4.4527125000090786e-05,-2.4298
4.452725000009079e-05,-2.4298
4.452737500009079e-05,-2.4298
4.452750000009079e-05,-2.38641
4.4527625000090794e-05,-2.38641
4.4527750000090796e-05,-2.38641
4.45278750000908e-05,-2.38641
4.45280000000908e-05,-2.38641
4.45281250000908e-05,-2.343021
4.4528250000090804e-05,-2.343021
4.4528375000090806e-05,-2.343021
4.452850000009081e-05,-2.343021
4.452862500009081e-05,-2.343021
4.452875000009081e-05,-2.343021
4.4528875000090814e-05,-2.343021
4.4529000000090816e-05,-2.343021
4.452912500009082e-05,-2.343021
4.452925000009082e-05,-2.343021
4.452937500009082e-05,-2.343021
4.4529500000090823e-05,-2.343021
4.4529625000090825e-05,-2.299632
4.452975000009083e-05,-2.299632
4.452987500009083e-05,-2.299632
4.453000000009083e-05,-2.299632
4.453012500009083e-05,-2.299632
4.4530250000090835e-05,-2.299632
4.453037500009084e-05,-2.299632
4.453050000009084e-05,-2.256243
4.453062500009084e-05,-2.299632
4.453075000009084e-05,-2.256243
4.4530875000090845e-05,-2.256243
4.453100000009085e-05,-2.256243
4.453112500009085e-05,-2.256243
4.453125000009085e-05,-2.212853
4.453137500009085e-05,-2.212853
4.4531500000090855e-05,-2.212853
4.453162500009086e-05,-2.212853
4.453175000009086e-05,-2.169464
4.453187500009086e-05,-2.169464
4.453200000009086e-05,-2.169464
4.4532125000090865e-05,-2.169464
4.453225000009087e-05,-2.126075
4.453237500009087e-05,-2.126075
4.453250000009087e-05,-2.126075
4.453262500009087e-05,-2.126075
4.4532750000090875e-05,-2.082685
4.4532875000090877e-05,-2.082685
4.453300000009088e-05,-2.082685
4.453312500009088e-05,-2.082685
4.453325000009088e-05,-2.082685
4.4533375000090884e-05,-2.039296
4.4533500000090886e-05,-2.039296
4.453362500009089e-05,-2.039296
4.453375000009089e-05,-1.995907
4.453387500009089e-05,-1.995907
4.4534000000090894e-05,-1.952518
4.4534125000090896e-05,-1.952518
4.45342500000909e-05,-1.952518
4.45343750000909e-05,-1.952518
4.45345000000909e-05,-1.952518
4.4534625000090904e-05,-1.909128
4.4534750000090906e-05,-1.909128
4.453487500009091e-05,-1.909128
4.453500000009091e-05,-1.865739
4.453512500009091e-05,-1.865739
4.4535250000090914e-05,-1.865739
4.4535375000090916e-05,-1.865739
4.453550000009092e-05,-1.865739
4.453562500009092e-05,-1.82235
4.453575000009092e-05,-1.82235
4.4535875000090924e-05,-1.82235
4.4536000000090926e-05,-1.778961
4.453612500009093e-05,-1.778961
4.453625000009093e-05,-1.735571
4.453637500009093e-05,-1.735571
4.4536500000090934e-05,-1.735571
4.4536625000090936e-05,-1.692182
4.453675000009094e-05,-1.692182
4.453687500009094e-05,-1.648793
4.453700000009094e-05,-1.648793
4.4537125000090943e-05,-1.648793
4.4537250000090945e-05,-1.648793
4.453737500009095e-05,-1.605403
4.453750000009095e-05,-1.605403
4.453762500009095e-05,-1.605403
4.453775000009095e-05,-1.562014
4.4537875000090955e-05,-1.562014
4.453800000009096e-05,-1.562014
4.453812500009096e-05,-1.518625
4.453825000009096e-05,-1.518625
4.453837500009096e-05,-1.475236
4.4538500000090965e-05,-1.475236
4.453862500009097e-05,-1.475236
4.453875000009097e-05,-1.475236
4.453887500009097e-05,-1.431846
4.453900000009097e-05,-1.431846
4.4539125000090975e-05,-1.388457
4.453925000009098e-05,-1.388457
4.453937500009098e-05,-1.388457
4.453950000009098e-05,-1.345068
4.453962500009098e-05,-1.345068
4.4539750000090985e-05,-1.345068
4.453987500009099e-05,-1.301679
4.454000000009099e-05,-1.301679
4.454012500009099e-05,-1.301679
4.454025000009099e-05,-1.258289
4.4540375000090995e-05,-1.258289
4.4540500000091e-05,-1.2149
4.4540625000091e-05,-1.2149
4.4540750000091e-05,-1.171511
4.4540875000091e-05,-1.171511
4.4541000000091004e-05,-1.171511
4.4541125000091006e-05,-1.128121
4.454125000009101e-05,-1.128121
4.454137500009101e-05,-1.084732
4.454150000009101e-05,-1.084732
4.4541625000091014e-05,-1.041343
4.4541750000091016e-05,-1.041343
4.454187500009102e-05,-1.041343
4.454200000009102e-05,-0.9979535
4.454212500009102e-05,-0.9545642
4.4542250000091024e-05,-0.9545642
4.4542375000091026e-05,-0.911175
4.454250000009103e-05,-0.911175
4.454262500009103e-05,-0.8677857
4.454275000009103e-05,-0.8677857
4.4542875000091034e-05,-0.8243964
4.4543000000091036e-05,-0.8243964
4.454312500009104e-05,-0.7810071
4.454325000009104e-05,-0.7810071
4.454337500009104e-05,-0.7376178
4.4543500000091044e-05,-0.7376178
4.4543625000091046e-05,-0.6942285
4.454375000009105e-05,-0.6942285
4.454387500009105e-05,-0.6508393
4.454400000009105e-05,-0.6508393
4.4544125000091054e-05,-0.6074499
4.4544250000091056e-05,-0.6074499
4.454437500009106e-05,-0.5640607
4.454450000009106e-05,-0.5640607
4.454462500009106e-05,-0.5206714
4.4544750000091064e-05,-0.5206714
4.4544875000091065e-05,-0.4772821
4.454500000009107e-05,-0.4772821
4.454512500009107e-05,-0.4772821
4.454525000009107e-05,-0.4338928
4.454537500009107e-05,-0.4338928
4.4545500000091075e-05,-0.3905036
4.454562500009108e-05,-0.3905036
4.454575000009108e-05,-0.3471143
4.454587500009108e-05,-0.3471143
4.454600000009108e-05,-0.303725
4.4546125000091085e-05,-0.303725
4.454625000009109e-05,-0.2603357
4.454637500009109e-05,-0.2603357
4.454650000009109e-05,-0.2169464
4.454662500009109e-05,-0.1735571
4.4546750000091095e-05,-0.1735571
4.45468750000911e-05,-0.1301678
4.45470000000911e-05,-0.08677857
4.45471250000911e-05,-0.08677857
4.45472500000911e-05,-0.04338928
4.4547375000091105e-05,0.0
4.454750000009111e-05,0.0
4.454762500009111e-05,0.04338928
4.454775000009111e-05,0.04338928
4.454787500009111e-05,0.08677857
4.4548000000091115e-05,0.08677857
4.454812500009112e-05,0.1301678
4.454825000009112e-05,0.1301678
4.454837500009112e-05,0.1735571
4.454850000009112e-05,0.2169464
4.4548625000091125e-05,0.2169464
4.4548750000091127e-05,0.2603357
4.454887500009113e-05,0.2603357
4.454900000009113e-05,0.303725
4.454912500009113e-05,0.303725
4.4549250000091134e-05,0.3471143
4.4549375000091136e-05,0.3471143
4.454950000009114e-05,0.3905036
4.454962500009114e-05,0.3905036
4.454975000009114e-05,0.4338928
4.4549875000091144e-05,0.4338928
4.4550000000091146e-05,0.4772821
4.455012500009115e-05,0.4772821
4.455025000009115e-05,0.5206714
4.455037500009115e-05,0.5206714
4.4550500000091154e-05,0.5640607
4.4550625000091156e-05,0.6074499
4.455075000009116e-05,0.6074499
4.455087500009116e-05,0.6074499
4.455100000009116e-05,0.6508393
4.4551125000091164e-05,0.6508393
4.4551250000091166e-05,0.6942285
4.455137500009117e-05,0.6942285
4.455150000009117e-05,0.6942285
4.455162500009117e-05,0.7376178
4.4551750000091174e-05,0.7376178
4.4551875000091176e-05,0.7376178
4.455200000009118e-05,0.7810071
4.455212500009118e-05,0.7810071
4.455225000009118e-05,0.8243964
4.4552375000091184e-05,0.8243964
4.4552500000091186e-05,0.8677857
4.455262500009119e-05,0.8677857
4.455275000009119e-05,0.911175
4.455287500009119e-05,0.911175
4.4553000000091193e-05,0.911175
4.4553125000091195e-05,0.911175
4.45532500000912e-05,0.9545642
4.45533750000912e-05,0.9545642
4.45535000000912e-05,0.9979535
4.45536250000912e-05,0.9979535
4.4553750000091205e-05,0.9979535
4.455387500009121e-05,1.041343
4.455400000009121e-05,1.084732
4.455412500009121e-05,1.084732
4.455425000009121e-05,1.128121
4.4554375000091215e-05,1.128121
4.455450000009122e-05,1.171511
4.455462500009122e-05,1.171511
4.455475000009122e-05,1.2149
4.455487500009122e-05,1.2149
4.4555000000091225e-05,1.2149
4.455512500009123e-05,1.258289
4.455525000009123e-05,1.301679
4.455537500009123e-05,1.301679
4.455550000009123e-05,1.301679
4.4555625000091235e-05,1.345068
4.455575000009124e-05,1.345068
4.455587500009124e-05,1.388457
4.455600000009124e-05,1.431846
4.455612500009124e-05,1.431846
4.4556250000091245e-05,1.431846
4.4556375000091247e-05,1.475236
4.455650000009125e-05,1.475236
4.455662500009125e-05,1.475236
4.455675000009125e-05,1.518625
4.4556875000091254e-05,1.518625
4.4557000000091256e-05,1.518625
4.455712500009126e-05,1.562014
4.455725000009126e-05,1.562014
4.455737500009126e-05,1.605403
4.4557500000091264e-05,1.605403
4.4557625000091266e-05,1.648793
4.455775000009127e-05,1.648793
4.455787500009127e-05,1.692182
4.455800000009127e-05,1.692182
4.4558125000091274e-05,1.692182
4.4558250000091276e-05,1.735571
4.455837500009128e-05,1.735571
4.455850000009128e-05,1.735571
4.455862500009128e-05,1.778961
4.4558750000091284e-05,1.778961
4.4558875000091286e-05,1.82235
4.455900000009129e-05,1.82235
